url_length,hostname_length,num_dots,num_hyphens,num_subdomains,has_ip,has_at_symbol,has_double_slash,is_https,num_digits_domain,suspicious_words,domain_length,label
31,22,2,0,1,0,0,0,1,0,0,5,1
35,27,2,0,1,0,0,0,1,13,0,13,1
32,23,2,1,1,0,0,0,1,0,0,6,1
175,15,2,1,1,0,0,0,1,0,0,6,1
42,7,3,0,1,0,0,0,1,0,0,2,1
58,21,3,0,0,0,0,0,1,0,0,15,1
27,18,2,0,1,0,0,0,1,6,0,9,1
13,0,1,1,0,0,0,0,0,2,0,9,0
38,29,2,2,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
9,0,1,0,0,0,0,0,0,0,0,6,0
83,74,3,0,2,0,0,0,1,0,0,4,1
34,25,2,0,1,0,0,0,1,0,0,11,1
31,22,2,0,1,0,0,0,1,0,0,6,1
45,36,2,4,1,0,0,0,1,0,0,8,1
83,74,3,0,2,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
36,27,2,0,1,0,0,0,1,13,0,13,1
10,0,1,0,0,0,0,0,0,0,0,6,0
22,7,1,0,0,0,0,0,1,0,0,4,1
64,55,2,1,1,0,0,0,1,0,0,7,1
29,17,2,0,1,0,0,0,1,0,0,9,1
76,25,2,1,1,0,0,0,1,0,0,16,1
737,22,3,20,1,0,0,0,0,0,0,10,1
22,7,1,0,0,0,0,0,1,0,0,4,1
149,43,6,1,1,0,0,0,1,1,0,2,1
22,6,1,0,0,0,0,0,1,0,0,3,1
21,6,1,1,0,0,0,0,1,0,0,3,1
30,18,2,0,1,0,0,0,1,0,0,9,1
22,7,1,0,0,0,0,0,1,0,0,4,1
23,0,1,0,0,0,0,0,0,0,0,20,0
27,18,2,0,1,0,0,0,1,0,0,3,1
15,0,1,0,0,0,0,0,0,0,0,11,0
44,14,2,0,0,0,0,0,1,0,0,10,1
43,16,2,0,1,0,0,0,1,0,0,6,1
39,15,2,0,1,0,0,0,1,0,0,7,1
24,15,2,0,1,0,0,0,1,0,0,3,1
9,0,2,0,0,0,0,0,0,0,0,3,0
152,41,3,0,1,0,0,0,0,0,0,16,1
39,30,2,3,1,0,0,0,1,0,1,3,1
32,23,2,0,1,0,0,0,1,0,0,6,1
28,20,3,0,1,0,0,0,0,0,0,9,1
76,18,2,4,1,0,0,0,1,0,0,10,1
31,19,2,1,1,0,0,0,1,0,0,11,1
32,23,2,1,1,0,0,0,1,0,0,6,1
38,25,2,0,1,0,0,0,1,0,0,7,1
10,0,1,0,0,0,0,0,0,0,0,6,0
19,0,1,0,0,0,0,0,0,0,0,15,0
21,6,1,1,0,0,0,0,1,0,0,3,1
27,18,2,0,1,0,0,0,1,0,0,3,1
42,28,2,2,1,0,0,0,1,0,0,9,1
21,6,1,1,0,0,0,0,1,0,0,3,1
10,0,1,0,0,0,0,0,0,0,0,6,0
20,6,1,0,0,0,0,0,1,0,0,2,1
28,19,2,0,1,0,0,0,1,0,0,6,1
175,15,2,2,1,0,0,0,1,0,0,6,1
22,6,1,0,0,0,0,0,1,0,0,3,1
190,15,3,1,1,0,0,0,1,0,0,6,1
6,0,1,0,0,0,0,0,0,0,0,2,0
52,16,2,0,1,0,0,0,1,0,0,6,1
39,31,2,0,1,0,0,0,0,0,0,12,1
30,21,2,0,1,0,0,0,1,0,0,3,1
84,15,2,1,1,0,0,0,1,0,0,6,1
30,18,2,0,1,0,0,0,1,0,0,9,1
44,30,2,3,1,0,0,0,1,0,0,9,1
13,0,1,0,0,0,0,0,0,0,0,9,0
9,0,1,0,0,0,0,0,0,0,0,6,0
175,15,2,3,1,0,0,0,1,0,0,6,1
35,26,2,0,1,0,0,0,1,0,0,6,1
31,11,1,0,0,0,0,0,1,0,0,7,1
33,24,2,0,1,0,0,0,1,0,0,5,1
167,15,2,2,1,0,0,0,1,0,0,6,1
190,15,3,1,1,0,0,0,1,0,0,6,1
16,0,1,0,0,0,0,0,0,0,0,12,0
72,43,3,2,1,0,0,0,1,0,0,13,1
22,7,1,0,0,0,0,0,1,0,0,4,1
175,15,2,3,1,0,0,0,1,0,0,6,1
157,15,4,10,1,0,0,0,1,0,2,7,1
11,0,1,0,0,0,0,0,0,0,0,7,0
43,30,2,2,1,0,0,0,0,0,0,9,1
173,15,2,3,1,0,0,0,1,0,0,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
34,25,2,0,1,0,0,0,1,0,0,6,1
22,6,1,0,0,0,0,0,1,0,0,3,1
138,7,3,2,1,0,0,0,1,0,0,2,1
10,0,1,0,0,0,0,0,0,0,0,6,0
26,17,2,0,1,0,0,0,1,0,0,6,1
8,0,1,0,0,0,0,0,0,2,0,5,0
51,16,2,0,1,0,0,0,1,0,0,6,1
32,20,2,1,1,0,0,0,1,0,0,11,1
6,0,1,0,0,0,0,0,0,0,0,3,0
170,74,3,0,2,0,0,0,1,0,0,4,1
9,0,1,0,0,0,0,0,0,0,0,5,0
46,38,2,1,1,0,0,0,0,15,0,17,1
39,26,2,1,1,0,0,0,1,0,0,9,1
21,0,1,0,0,0,0,0,0,0,0,11,0
46,7,3,1,1,0,0,0,1,0,0,2,1
22,7,1,0,0,0,0,0,1,0,0,4,1
39,30,2,0,1,0,0,0,1,0,0,6,1
34,10,1,0,0,0,0,0,1,0,0,6,1
46,7,3,1,1,0,0,0,1,0,0,2,1
21,12,1,1,0,0,0,0,1,0,0,7,1
62,43,3,1,1,0,0,0,1,1,0,2,1
39,32,2,3,1,0,0,0,0,0,0,7,1
9,0,1,0,0,0,0,0,0,0,0,5,0
33,24,2,0,1,0,0,0,1,0,0,6,1
26,10,1,0,0,0,0,0,1,0,0,5,1
22,7,1,0,0,0,0,0,1,0,0,4,1
24,15,2,1,1,0,0,0,1,0,0,7,1
175,15,2,1,1,0,0,0,1,0,0,6,1
37,28,2,1,1,0,0,0,1,0,0,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
24,8,1,0,0,0,0,0,1,0,0,4,1
21,6,1,1,0,0,0,0,1,0,0,3,1
33,24,2,1,1,0,0,0,1,0,0,11,1
167,15,2,4,1,0,0,0,1,0,0,6,1
9,0,1,0,0,0,0,0,0,0,0,6,0
175,15,2,1,1,0,0,0,1,0,0,6,1
10,0,1,0,0,0,0,0,0,0,0,7,0
135,15,3,0,1,0,0,0,1,0,0,6,1
27,18,2,1,1,0,0,0,1,0,0,3,1
35,17,3,0,1,0,0,0,1,0,0,5,1
39,16,2,0,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
41,15,2,1,0,0,0,0,1,0,0,11,1
26,17,2,0,1,0,0,0,1,0,0,3,1
23,4,1,0,0,0,0,0,1,0,0,1,1
175,15,2,4,1,0,0,0,1,0,0,6,1
44,35,2,2,1,0,0,0,1,0,1,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
14,0,1,0,0,0,0,0,0,0,0,10,0
24,15,1,2,0,0,0,0,1,3,0,10,1
15,0,1,0,0,0,0,0,0,0,0,11,0
41,10,1,0,0,0,0,0,1,2,0,6,1
88,41,3,2,2,0,0,0,1,0,0,7,1
22,7,1,0,0,0,0,0,1,0,0,4,1
23,8,2,0,1,0,0,0,1,0,0,3,1
23,8,2,0,1,0,0,0,1,0,0,3,1
25,16,2,0,1,0,0,0,1,0,0,7,1
22,6,1,0,0,0,0,0,1,0,0,3,1
32,23,2,2,1,0,0,0,1,0,0,6,1
29,17,2,0,1,0,0,0,1,0,0,9,1
21,6,1,1,0,0,0,0,1,0,0,3,1
21,6,1,1,0,0,0,0,1,0,0,3,1
34,25,2,0,1,0,0,0,1,0,0,11,1
22,7,1,0,0,0,0,0,1,0,0,4,1
66,41,3,1,1,0,0,0,1,0,0,4,1
53,44,2,0,1,0,0,0,1,0,0,7,1
111,27,2,13,1,0,0,0,1,0,0,5,1
23,8,2,0,1,0,0,0,1,0,0,3,1
67,7,1,0,0,0,0,0,1,0,0,4,1
32,17,2,0,0,0,0,0,1,5,0,13,1
167,15,2,3,1,0,0,0,1,0,0,6,1
88,14,2,0,1,0,0,0,1,0,0,7,1
105,26,6,2,2,0,0,0,1,0,0,4,1
39,25,2,2,1,0,0,0,1,0,0,9,1
46,37,2,2,1,0,0,0,1,0,0,11,1
10,0,1,0,0,0,0,0,0,1,0,6,0
7,0,1,0,0,0,0,0,0,0,0,3,0
26,19,2,0,1,0,0,0,0,5,0,5,1
12,0,1,0,0,0,0,0,0,0,0,8,0
9,0,1,0,0,0,0,0,0,0,0,5,0
12,0,1,0,0,0,0,0,0,0,0,8,0
84,15,2,0,1,0,0,0,1,0,0,6,1
37,28,2,0,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
22,6,1,0,0,0,0,0,1,0,0,3,1
49,40,2,1,1,0,0,0,1,0,0,11,1
175,15,2,2,1,0,0,0,1,0,0,6,1
75,24,2,1,1,0,0,0,1,0,0,16,1
175,15,2,2,1,0,0,0,1,0,0,6,1
130,15,3,2,1,0,0,0,1,0,0,7,1
9,0,1,0,0,0,0,0,0,0,0,5,0
35,11,1,0,0,0,0,0,1,0,0,7,1
194,31,5,5,1,0,0,0,1,3,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
68,11,3,4,1,0,0,0,1,0,0,2,1
23,8,2,0,1,0,0,0,1,0,0,3,1
175,15,2,2,1,0,0,0,1,0,0,6,1
22,7,1,0,0,0,0,0,1,0,0,4,1
15,0,1,1,0,0,0,0,0,0,0,12,0
175,15,2,1,1,0,0,0,1,0,0,6,1
30,21,2,1,1,0,0,0,1,0,0,3,1
175,15,2,4,1,0,0,0,1,0,0,6,1
50,20,4,0,2,0,0,0,1,1,0,3,1
44,35,2,0,1,0,0,0,1,0,0,2,1
12,0,1,0,0,0,0,0,0,0,0,8,0
120,28,3,1,2,0,0,0,1,0,0,11,1
30,23,1,0,0,0,0,0,0,0,0,19,1
11,0,1,0,0,0,0,0,0,0,0,7,0
31,18,1,0,0,0,0,0,1,0,0,14,1
89,43,3,1,1,0,0,0,1,1,0,2,1
60,51,3,5,2,0,0,0,1,0,0,7,1
43,34,2,1,1,0,0,0,1,0,0,11,1
279,17,3,2,1,0,0,0,1,0,0,7,1
76,20,5,0,1,0,1,0,1,0,0,7,1
22,6,1,0,0,0,0,0,1,0,0,3,1
43,35,2,2,1,0,0,0,0,7,0,14,1
8,0,1,0,0,0,0,0,0,0,0,5,0
54,32,3,0,1,0,0,0,1,0,0,15,1
175,15,2,5,1,0,0,0,1,0,0,6,1
175,15,2,3,1,0,0,0,1,0,0,6,1
35,26,2,1,1,0,0,0,1,0,0,3,1
43,34,2,0,1,0,0,0,1,0,1,6,1
49,16,2,1,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
10,0,1,1,0,0,0,0,0,0,0,6,0
11,0,1,0,0,0,0,0,0,1,0,7,0
62,43,3,1,1,0,0,0,1,1,0,2,1
35,26,2,0,1,0,0,0,1,0,0,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
36,27,2,0,1,0,0,0,1,0,0,3,1
46,32,2,3,1,0,0,0,1,0,0,6,1
39,21,2,0,1,0,0,0,0,1,1,13,1
22,7,1,0,0,0,0,0,1,0,0,4,1
74,29,2,4,1,0,0,0,0,8,0,9,1
35,26,2,1,1,0,0,0,1,0,0,11,1
12,0,1,0,0,0,0,0,0,0,0,8,0
23,8,2,0,1,0,0,0,1,0,0,3,1
23,8,2,0,1,0,0,0,1,0,0,3,1
175,15,2,3,1,0,0,0,1,0,0,6,1
41,32,2,1,1,0,0,0,1,0,0,11,1
45,16,2,0,1,0,0,0,1,0,0,8,1
21,6,1,1,0,0,0,0,1,0,0,3,1
28,11,1,0,0,0,0,0,1,0,0,7,1
125,15,3,1,1,0,0,0,1,0,0,7,1
10,0,1,0,0,0,0,0,0,0,0,6,0
28,20,1,0,0,0,0,0,1,0,0,16,1
85,28,2,7,1,0,0,0,0,5,0,8,1
54,7,3,0,1,0,0,0,1,0,0,2,1
25,16,2,0,1,0,0,0,1,0,0,6,1
1100,21,1,15,0,0,0,0,1,0,0,17,1
25,17,2,0,1,0,0,0,1,0,0,6,1
61,24,2,1,1,0,0,0,1,0,0,16,1
175,15,2,5,1,0,0,0,1,0,0,6,1
40,24,2,1,1,0,0,0,1,0,0,7,1
22,7,1,0,0,0,0,0,1,0,0,4,1
44,16,2,0,1,0,0,0,1,0,0,6,1
43,25,2,2,1,0,0,0,1,0,0,9,1
15,0,2,0,0,0,0,0,0,0,0,9,0
23,4,1,0,0,0,0,0,1,0,0,1,1
23,8,2,0,1,0,0,0,1,0,0,3,1
29,17,2,0,1,0,0,0,1,0,0,9,1
35,26,2,1,1,0,0,0,1,0,1,11,1
167,15,2,2,1,0,0,0,1,0,0,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
37,28,2,2,1,0,0,0,1,0,0,6,1
36,29,2,0,1,0,0,0,0,0,0,9,1
36,27,1,1,0,0,0,0,1,0,0,23,1
32,23,2,0,1,0,0,0,1,0,0,13,1
43,27,2,1,1,0,0,0,1,0,0,9,1
32,23,2,2,1,0,0,0,1,0,1,3,1
9,0,1,0,0,0,0,0,0,0,0,6,0
21,14,2,0,1,0,0,0,0,0,0,6,1
25,12,1,0,0,0,0,0,1,1,0,8,1
21,6,1,1,0,0,0,0,1,0,0,3,1
9,0,1,0,0,0,0,0,0,1,0,5,0
51,21,3,0,2,0,0,0,1,0,0,5,1
22,7,1,0,0,0,0,0,1,0,0,4,1
33,24,2,1,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
64,22,4,2,1,0,0,0,1,0,0,13,1
89,25,2,1,1,0,0,0,1,0,0,16,1
22,7,1,0,0,0,0,0,1,0,0,4,1
21,12,2,0,1,0,0,0,1,1,0,3,1
30,16,2,1,1,0,0,0,0,2,1,5,1
21,6,1,1,0,0,0,0,1,0,0,3,1
6,0,1,0,0,0,0,0,0,0,0,2,0
22,7,1,0,0,0,0,0,1,0,0,4,1
62,43,3,1,1,0,0,0,1,1,0,2,1
42,34,1,2,0,0,0,0,1,0,0,30,1
43,27,2,0,1,0,0,0,1,0,0,7,1
175,15,2,3,1,0,0,0,1,0,0,6,1
33,15,2,0,0,0,0,0,1,0,0,8,1
130,15,4,0,1,0,0,0,1,0,0,7,1
23,8,2,0,1,0,0,0,1,0,0,3,1
25,16,2,0,1,0,0,0,1,0,0,5,1
31,22,2,0,1,0,0,0,1,0,0,5,1
27,12,1,0,0,0,0,0,1,0,0,7,1
39,15,2,0,1,0,0,0,1,0,0,7,1
120,38,2,4,1,0,0,0,1,10,0,16,1
51,21,3,0,2,0,0,0,1,0,0,5,1
25,16,2,0,1,0,0,0,1,0,0,6,1
44,30,2,2,1,0,0,0,1,0,0,9,1
518,20,4,3,1,0,0,0,1,0,0,5,1
109,15,3,1,1,0,0,0,1,0,0,7,1
62,43,3,1,1,0,0,0,1,1,0,2,1
23,8,2,0,1,0,0,0,1,0,0,3,1
22,6,1,0,0,0,0,0,1,0,0,3,1
30,17,2,0,1,0,0,0,1,0,0,9,1
111,15,3,2,1,0,0,0,1,0,0,7,1
42,33,2,0,1,0,0,0,1,0,0,11,1
62,43,3,1,1,0,0,0,1,1,0,2,1
97,48,3,8,1,0,0,0,1,18,0,36,1
22,7,1,0,0,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
28,19,2,2,1,0,0,0,1,2,0,11,1
26,17,2,0,1,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
21,6,1,1,0,0,0,0,1,0,0,3,1
49,33,2,1,1,0,0,0,1,0,0,9,1
23,8,2,0,1,0,0,0,1,0,0,3,1
9,0,1,0,0,0,0,0,0,0,0,5,0
29,17,2,0,1,0,0,0,1,0,0,9,1
22,7,1,0,0,0,0,0,1,0,0,4,1
175,15,2,2,1,0,0,0,1,0,0,6,1
26,17,3,0,1,0,0,0,1,0,0,7,1
35,21,3,0,2,0,0,0,1,0,1,10,1
21,12,1,1,0,0,0,0,1,0,0,7,1
15,0,1,0,0,0,0,0,0,0,0,11,0
59,17,2,2,0,0,0,0,1,0,0,13,1
45,33,2,2,1,0,0,0,0,0,0,9,1
22,6,1,0,0,0,0,0,1,0,0,3,1
42,14,2,0,1,0,0,0,1,0,0,7,1
21,6,1,0,0,0,0,0,1,0,0,3,1
70,10,2,4,1,0,0,0,1,0,0,3,1
10,0,1,0,0,0,0,0,0,0,0,6,0
181,15,3,3,1,0,0,0,1,0,0,6,1
38,29,2,1,1,0,0,0,1,0,0,6,1
32,23,2,0,1,0,0,0,1,0,0,11,1
22,7,1,0,0,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
31,22,2,0,1,0,0,0,1,0,0,6,1
39,15,2,0,1,0,0,0,1,0,0,7,1
71,8,1,7,0,0,0,0,1,0,0,5,1
62,16,2,1,1,0,0,0,1,0,0,6,1
39,15,2,2,0,0,0,0,1,0,1,12,1
40,26,2,2,1,0,0,0,1,0,0,9,1
131,15,2,1,1,0,0,0,1,0,0,6,1
418,14,8,0,0,0,0,0,1,0,0,10,1
41,27,2,1,1,0,0,0,1,0,0,9,1
36,12,1,0,0,0,0,0,1,0,0,8,1
40,18,1,0,0,0,0,0,1,0,0,14,1
22,7,1,0,0,0,0,0,1,0,0,4,1
60,21,4,3,1,0,0,0,1,0,0,6,1
83,74,3,0,2,0,0,0,1,0,0,4,1
51,30,2,3,1,0,0,0,1,0,0,9,1
21,6,1,1,0,0,0,0,1,0,0,3,1
30,21,2,0,1,0,0,0,1,0,0,6,1
32,20,2,1,1,0,0,0,0,0,0,11,1
69,43,3,2,1,0,0,0,1,0,0,13,1
22,6,1,0,0,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
46,16,2,0,1,0,0,0,1,0,0,8,1
22,6,1,0,0,0,0,0,1,0,0,3,1
5,0,1,0,0,0,0,0,0,0,0,2,0
190,15,3,2,1,0,0,0,1,0,0,6,1
118,20,2,4,1,0,0,0,1,0,0,6,1
78,46,3,6,1,0,0,0,0,0,1,6,1
131,15,2,0,1,0,0,0,1,0,0,6,1
97,43,3,1,1,0,0,0,1,1,0,2,1
51,9,1,4,0,0,0,0,1,0,0,6,1
45,36,2,2,1,0,0,0,1,0,0,6,1
11,0,1,0,0,0,0,0,0,4,0,8,0
32,23,2,0,1,0,0,0,1,0,0,11,1
76,18,2,2,0,0,0,0,1,0,0,15,1
46,37,2,2,1,0,0,0,1,0,0,6,1
38,29,2,2,1,0,0,0,1,0,0,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
18,0,1,0,0,0,0,0,0,0,0,14,0
62,43,3,1,1,0,0,0,1,1,0,2,1
22,7,1,0,0,0,0,0,1,0,0,4,1
51,21,3,0,2,0,0,0,1,0,0,5,1
68,43,3,1,1,0,0,0,1,1,0,2,1
33,15,2,0,1,0,0,0,1,0,1,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
388,15,4,4,0,0,0,0,1,0,0,11,1
26,18,1,0,0,0,0,0,0,0,0,14,1
35,26,2,0,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
27,18,2,1,1,0,0,0,1,0,0,5,1
26,17,2,0,1,0,0,0,1,0,0,4,1
23,8,2,0,1,0,0,0,1,0,0,3,1
13,0,1,0,0,0,0,0,0,0,0,9,0
31,22,2,0,1,0,0,0,1,0,0,6,1
94,14,2,0,1,0,0,0,1,0,0,8,1
21,12,1,1,0,0,0,0,1,0,0,7,1
12,0,1,0,0,0,0,0,0,0,0,8,0
7,0,1,0,0,0,0,0,0,0,0,4,0
31,22,2,0,1,0,0,0,1,0,0,11,1
17,0,2,0,0,0,0,0,0,0,0,11,0
39,28,3,0,2,0,0,0,1,0,0,8,1
47,33,2,2,1,0,0,0,1,0,0,9,1
175,15,2,2,1,0,0,0,1,0,0,6,1
48,16,2,0,1,0,0,0,1,0,1,6,1
16,0,1,0,0,0,0,0,0,0,0,12,0
23,8,2,0,1,0,0,0,1,0,0,3,1
32,23,2,0,1,0,0,0,1,0,0,3,1
42,33,2,0,1,0,0,0,1,0,0,3,1
45,38,2,1,1,0,0,0,0,7,0,16,1
95,21,2,1,1,0,0,0,1,0,0,13,1
21,6,1,1,0,0,0,0,1,0,0,3,1
11,0,1,0,0,0,0,0,0,0,0,8,0
15,0,1,0,0,0,0,0,0,0,0,11,0
62,43,3,1,1,0,0,0,1,1,0,2,1
51,21,3,0,2,0,0,0,1,0,0,5,1
6,0,1,0,0,0,0,0,0,0,0,2,0
21,6,1,1,0,0,0,0,1,0,0,3,1
232,12,7,0,0,1,0,0,0,9,2,12,1
16,0,1,0,0,0,0,0,0,0,0,12,0
22,7,1,0,0,0,0,0,1,0,0,4,1
42,33,2,1,1,0,0,0,1,0,0,7,1
22,7,1,0,0,0,0,0,1,0,0,4,1
31,18,2,0,1,0,0,0,1,0,0,9,1
22,7,1,0,0,0,0,0,1,0,0,4,1
19,10,1,0,0,0,0,0,1,0,0,5,1
29,17,2,0,1,0,0,0,1,0,0,9,1
28,19,2,1,1,0,0,0,1,0,0,3,1
78,13,1,0,0,0,0,0,1,0,1,9,1
37,28,2,1,1,0,0,0,1,0,0,3,1
48,8,2,0,0,0,0,0,1,0,1,5,1
39,31,2,1,1,0,0,0,1,0,0,3,1
21,6,1,1,0,0,0,0,1,0,0,3,1
38,22,2,1,1,0,0,0,1,0,0,7,1
33,18,2,1,1,0,0,0,0,0,0,5,1
53,16,2,1,1,0,0,0,1,0,0,6,1
28,19,2,0,1,0,0,0,1,0,0,7,1
22,7,1,0,0,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
21,6,1,1,0,0,0,0,1,0,0,3,1
10,0,1,0,0,0,0,0,0,0,0,6,0
14,0,1,0,0,0,0,0,0,0,0,10,0
36,27,2,1,1,0,0,0,1,0,0,3,1
56,20,1,1,0,0,0,0,1,0,0,16,1
31,22,2,0,1,0,0,0,1,0,0,6,1
12,0,1,0,0,0,0,0,0,0,0,8,0
23,8,2,0,1,0,0,0,1,0,0,3,1
27,18,2,0,1,0,0,0,1,0,0,3,1
36,27,2,1,1,0,0,0,1,0,0,19,1
22,7,1,0,0,0,0,0,1,0,0,4,1
52,16,2,0,1,0,0,0,1,0,0,6,1
59,21,2,1,1,0,0,0,1,0,0,7,1
21,6,1,1,0,0,0,0,1,0,0,3,1
11,0,1,0,0,0,0,0,0,0,0,8,0
6,0,1,0,0,0,0,0,0,0,0,2,0
21,6,1,1,0,0,0,0,1,0,0,3,1
45,11,4,0,0,0,0,0,1,0,0,4,1
104,21,3,1,1,0,0,0,1,0,0,13,1
22,6,1,0,0,0,0,0,1,0,0,3,1
36,25,2,2,1,0,0,0,1,0,1,6,1
65,16,2,3,1,0,0,0,1,0,0,6,1
10,0,1,0,0,0,0,0,0,0,0,6,0
7,0,1,0,0,0,0,0,0,0,0,4,0
38,23,2,1,1,0,0,0,1,0,0,9,1
33,24,2,0,1,0,0,0,1,0,0,3,1
31,23,2,0,1,0,0,0,0,0,0,5,1
28,19,2,0,1,0,0,0,1,0,0,11,1
18,0,1,2,0,0,0,0,0,3,0,14,0
75,24,2,1,1,0,0,0,1,0,0,16,1
60,18,3,0,0,0,0,0,1,0,0,14,1
21,6,1,1,0,0,0,0,1,0,0,3,1
44,37,2,0,1,0,0,0,0,16,0,16,1
29,13,1,0,0,0,0,0,1,0,0,9,1
59,16,2,0,1,0,0,0,1,0,0,6,1
44,16,2,0,1,0,0,0,1,0,0,6,1
46,7,3,1,1,0,0,0,1,0,0,2,1
22,7,1,0,0,0,0,0,1,0,0,4,1
175,15,2,2,1,0,0,0,1,0,0,6,1
42,33,2,2,1,0,0,0,1,0,0,6,1
22,6,1,0,0,0,0,0,1,0,0,3,1
70,20,2,4,1,0,0,0,1,0,0,12,1
37,7,1,0,0,0,0,0,1,0,0,4,1
30,18,2,0,1,0,0,0,1,0,0,9,1
23,8,2,0,1,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
131,15,2,1,1,0,0,0,1,0,0,6,1
11,0,1,0,0,0,0,0,0,0,0,7,0
39,30,2,0,1,0,0,0,1,0,0,11,1
200,15,3,4,1,0,0,0,1,0,0,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
42,35,2,0,1,0,0,0,0,7,0,13,1
40,27,2,1,1,0,0,0,0,0,0,9,1
10,0,1,0,0,0,0,0,0,0,0,6,0
41,32,2,2,1,0,0,0,1,0,0,6,1
41,26,3,0,1,0,0,0,1,0,0,9,1
40,31,2,1,1,0,0,0,1,0,0,3,1
7,0,1,0,0,0,0,0,0,1,0,3,0
21,6,1,1,0,0,0,0,1,0,0,3,1
34,26,2,0,1,0,0,0,0,0,0,11,1
23,8,2,0,1,0,0,0,1,0,0,3,1
190,15,3,3,1,0,0,0,1,0,0,6,1
76,25,2,1,1,0,0,0,1,0,0,16,1
27,18,2,0,1,0,0,0,1,0,0,7,1
38,25,2,1,1,0,0,0,1,0,0,6,1
31,14,1,0,0,0,0,0,1,0,0,11,1
60,16,2,0,1,0,0,0,1,0,0,6,1
175,15,2,2,1,0,0,0,1,0,0,6,1
384,16,4,10,1,0,0,0,1,0,0,8,1
16,0,1,0,0,0,0,0,0,0,0,12,0
20,7,1,0,0,0,0,0,1,0,0,2,1
28,19,2,0,1,0,0,0,1,0,0,3,1
83,74,3,0,2,0,0,0,1,0,0,4,1
44,27,2,1,1,0,0,0,1,0,0,7,1
41,17,1,1,0,0,0,0,1,0,0,13,1
7,0,1,0,0,0,0,0,0,0,0,3,0
26,17,2,0,1,0,0,0,1,0,0,4,1
131,15,2,2,1,0,0,0,1,0,0,6,1
561,31,3,5,1,0,0,0,1,0,0,7,1
28,13,1,0,0,0,0,0,1,0,0,9,1
31,19,2,1,1,0,0,0,0,0,0,11,1
45,31,2,2,1,0,0,0,1,0,0,9,1
33,24,2,0,1,0,0,0,1,0,0,6,1
47,30,2,2,1,0,0,0,1,0,0,9,1
23,8,2,0,1,0,0,0,1,0,0,3,1
68,16,2,1,1,0,0,0,1,0,0,6,1
40,33,2,0,1,0,0,0,0,6,0,12,1
48,16,2,0,1,0,0,0,1,0,0,6,1
60,20,1,0,0,0,0,0,1,0,1,16,1
44,37,2,1,1,0,0,0,0,11,0,16,1
21,6,1,1,0,0,0,0,1,0,0,3,1
23,15,3,0,0,1,0,0,0,12,0,15,1
21,6,1,1,0,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
39,30,2,0,1,0,0,0,1,0,0,7,1
40,33,2,1,1,0,0,0,0,10,0,13,1
32,15,1,0,0,0,0,0,1,0,0,12,1
10,0,1,0,0,0,0,0,0,0,0,6,0
41,32,2,0,1,0,0,0,1,0,0,11,1
47,34,2,0,1,0,0,0,1,0,0,9,1
8,0,1,0,0,0,0,0,0,0,0,5,0
30,21,2,1,1,0,0,0,1,0,0,8,1
24,15,2,0,1,0,0,0,1,0,0,7,1
22,6,1,0,0,0,0,0,1,0,0,3,1
31,8,1,0,0,0,0,0,1,0,0,5,1
11,0,1,0,0,0,0,0,0,0,0,7,0
31,22,2,0,1,0,0,0,1,1,0,8,1
183,15,2,3,1,0,0,0,1,0,0,6,1
20,6,1,0,0,0,0,0,1,0,0,3,1
43,29,2,3,1,0,0,0,1,0,0,9,1
33,24,2,1,1,0,0,0,1,0,0,6,1
14,0,1,0,0,0,0,0,0,0,0,10,0
45,37,2,1,1,0,0,0,1,11,0,17,1
